year,MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
2016,4376562,160021974,01/02/2016,01/02/2016,00:01:00,01/02/2016,17:24:00,111,,,3020 DELMAR LN NW,0720,2424,,1,Unk,Sat,26,AUTO THEFT,,I,-84.485789999999994,33.75517
2016,4376563,160022005,01/02/2016,01/02/2016,16:50:00,01/02/2016,17:00:00,111,,,3335 MARTIN L KING JR DR DR,0640,2305,,2,Eve,Sat,,LARCENY-FROM VEHICLE,Adamsville,H,-84.496520000000004,33.755099999999999
2016,4376564,160022028,01/02/2016,01/02/2016,17:15:00,01/02/2016,17:30:00,511,,,50 ALABAMA ST SW,0690,2399,,1,Eve,Sat,99,LARCENY-NON VEHICLE,Downtown,M,-84.38964,33.751939999999998
2016,4376565,160022048,01/02/2016,01/02/2016,17:15:00,01/02/2016,17:45:00,306,,,1919 METROPOLITAN PKWY SW,0640,2305,,2,Eve,Sat,24,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.410169999999994,33.702779999999997
2016,4376566,160022117,01/02/2016,01/02/2016,18:05:00,01/02/2016,18:11:00,407,,,415 FAIRBURN RD SW @HIDDEN HOLLOW APTS,0315,1207,,2,Eve,Sat,26,ROBBERY-RESIDENCE,Fairburn Mays,H,-84.511700000000005,33.74277
2016,4376567,160022210,01/02/2016,01/02/2016,11:00:00,01/02/2016,18:00:00,508,,,320 WILLIAMS ST,0640,2305,,1,Day,Sat,18,LARCENY-FROM VEHICLE,Downtown,M,-84.390609999999995,33.76341
2016,4376568,160022217,01/02/2016,01/02/2016,18:30:00,01/02/2016,18:40:00,204,,200,1801 HOWELL MILL RD NW,0630,2303,,1,Eve,Sat,8,LARCENY-NON VEHICLE,Berkeley Park,D,-84.413480000000007,33.804479999999998
2016,4376569,160022220,01/02/2016,01/02/2016,18:15:00,01/02/2016,18:19:00,203,,,1938 GRANDVIEW AVE,0710,2404,,1,Eve,Sat,20,AUTO THEFT,Riverside,D,-84.471369999999993,33.808210000000003
2016,4376570,160022234,01/02/2016,01/02/2016,18:03:00,01/02/2016,18:40:00,208,STE,A-2,3500 PEACHTREE RD NE,0630,2303,,1,Eve,Sat,24,LARCENY-NON VEHICLE,North Buckhead,B,-84.360579999999999,33.85248
2016,4376571,160022288,01/02/2016,01/02/2016,14:00:00,01/02/2016,19:00:00,303,,D,683 PRYOR ST SW,0710,2404,,1,Eve,Sat,26,AUTO THEFT,Mechanicsville,V,-84.394710000000003,33.736220000000003
2016,4376573,160022361,01/02/2016,01/02/2016,19:15:00,01/02/2016,19:23:00,401,,,851 OAK ST SW,0710,2404,,1,Eve,Sat,18,AUTO THEFT,West End,T,-84.415989999999994,33.740740000000002
2016,4376575,160022457,01/02/2016,01/02/2016,19:57:00,01/02/2016,20:06:00,509,,,510 PIEDMONT AVE NE,0710,2404,,1,Eve,Sat,13,AUTO THEFT,Downtown,M,-84.382189999999994,33.768509999999999
2016,4376576,160022538,01/02/2016,01/02/2016,20:27:00,01/02/2016,20:30:00,101,,1504,565 GREENSFERRY AVE SW,0511,2202,,2,Eve,Sat,20,BURGLARY-RESIDENCE,The Villages at Castleberry H,T,-84.406750000000002,33.746510000000001
2016,4376577,160022557,01/02/2016,01/02/2016,18:30:00,01/02/2016,20:30:00,501,,,704 11TH ST NW,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Home Park,E,-84.410340000000005,33.782910000000001
2016,4376578,160022560,01/02/2016,01/02/2016,19:00:00,01/02/2016,21:30:00,501,,,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,0630,2303,,1,Eve,Sat,,LARCENY-NON VEHICLE,Atlantic Station,E,-84.397790000000001,33.792819999999999
2016,4376579,160022570,01/02/2016,01/02/2016,20:00:00,01/02/2016,20:41:00,209,,,3861 ROSWELL RD NE,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.37979,33.8596
2016,4376580,160022572,01/02/2016,01/02/2016,20:00:00,01/02/2016,20:42:00,113,,1014,1620 HOLLYWOOD RD NW,0511,2202,,1,Eve,Sat,20,BURGLARY-RESIDENCE,Scotts Crossing,G,-84.470230000000001,33.799880000000002
2016,4376581,160022573,01/02/2016,01/02/2016,20:30:00,01/02/2016,20:40:00,204,,,1801 HOWELL MILL RD NW,0630,2303,,1,Eve,Sat,12,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999
2016,4376582,160022676,01/02/2016,01/02/2016,20:50:00,01/02/2016,21:20:00,205,,,1991 HOWELL MILL RD NW,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Channing Valley,C,-84.412859999999995,33.809440000000002
2016,4376583,160022678,01/02/2016,01/02/2016,21:25:00,01/02/2016,21:27:00,503,,,187 10TH ST NE,0690,2399,,2,Eve,Sat,18,LARCENY-NON VEHICLE,Midtown,E,-84.381230000000002,33.781680000000001
2016,4376585,160022708,01/02/2016,01/02/2016,21:41:00,01/02/2016,21:46:00,501,,,1380 ATLANTIC DR NW,0346,1211S,,1,Eve,Sat,13,ROBBERY-COMMERCIAL,Atlantic Station,E,-84.398700000000005,33.79119
2016,4376586,160022730,01/02/2016,01/02/2016,21:00:00,01/02/2016,21:55:00,602,,,909 PONCE DE LEON AVE NE,0640,2305,,2,Eve,Sat,18,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.357669999999999,33.773470000000003
2016,4376587,160022780,01/02/2016,01/02/2016,19:10:00,01/02/2016,21:35:00,212,,,2349 CHESHIRE BRIDGE RD NE,0640,2305,,1,Eve,Sat,99,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.350859999999997,33.819240000000001
2016,4376588,160022798,01/02/2016,01/02/2016,22:20:00,01/02/2016,22:30:00,102,,,743 LIBERTY COMMONS DR NW,0511,2202,,0,Eve,Sat,20,BURGLARY-RESIDENCE,Vine City,L,-84.416020000000003,33.756149999999998
2016,4376589,160022802,01/02/2016,01/01/2016,18:00:00,01/02/2016,06:00:00,109,,,2345 BAKER RD NW,0730,2434,,1,Morn,Sat,20,AUTO THEFT,Center Hill,J,-84.463999999999999,33.769770000000001
2016,4376590,160022879,01/02/2016,01/02/2016,23:11:00,01/02/2016,23:15:00,401,,A,979 HOWELL PL SW,0640,2305,,1,Morn,Sat,26,LARCENY-FROM VEHICLE,West End,T,-84.419780000000003,33.739170000000001
2016,4376591,160022951,01/02/2016,01/02/2016,23:30:00,01/02/2016,23:32:00,114,APT,10-B,3804 MARTIN L KING JR DR SW,0315,1207,,1,Morn,Sat,18,ROBBERY-RESIDENCE,Old Gordon,H,-84.513220000000004,33.767969999999998
2016,4376592,160022969,01/02/2016,01/02/2016,22:15:00,01/02/2016,23:37:00,601,,,1018 SAINT CHARLES AVE NE,0640,2305,,1,Eve,Sat,13,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.354259999999996,33.775669999999998
2016,4376593,160022971,01/02/2016,01/02/2016,22:37:00,01/02/2016,23:37:00,107,,,1818 MADRONA ST NW,0511,2202,,1,Morn,Sat,,BURGLARY-RESIDENCE,Grove Park,J,-84.446560000000005,33.77073
2016,4376594,160023014,01/02/2016,01/02/2016,23:47:00,01/02/2016,23:53:00,110,,,1767 MARY GEORGE AVE NW,0511,2202,,1,Morn,Sat,20,BURGLARY-RESIDENCE,Scotts Crossing,G,-84.46557,33.803959999999996
2016,4376595,160023016,01/02/2016,01/02/2016,18:00:00,01/02/2016,23:45:00,305,,,59 GAMMON AVE SE,0640,2305,,1,Eve,Sat,20,LARCENY-FROM VEHICLE,South Atlanta,Y,-84.386240000000001,33.718060000000001
2016,4376596,160028033,01/02/2016,01/02/2016,11:00:00,01/02/2016,11:30:00,705,,,6000 NORTH TERMINAL PKWY,0670,2308,,1,Day,Sat,1,LARCENY-NON VEHICLE,,,-84.443879999999993,33.640689999999999
2016,4376597,160030027,01/03/2016,01/02/2016,18:00:00,01/02/2016,11:59:00,602,,,675 N HIGHLAND AVE NE,0640,2305,,1,Day,Sat,13,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.352069999999998,33.773049999999998
2016,4376599,160030065,01/03/2016,01/02/2016,20:00:00,01/03/2016,00:05:00,509,,,129 NORTH AVE NE,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Downtown,M,-84.383179999999996,33.771030000000003
2016,4376600,160030073,01/03/2016,01/02/2016,18:00:00,01/03/2016,00:20:00,601,,,1033 N HIGHLAND AVE NE,0640,2305,,1,Eve,Sat,18,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.354150000000004,33.782960000000003
2016,4376601,160030163,01/03/2016,01/03/2016,00:40:00,01/03/2016,00:40:00,505,,,140 7TH ST NE,0311,1204,,2,Morn,Sun,13,ROBBERY-PEDESTRIAN,Midtown,E,-84.382490000000004,33.778500000000001
2016,4376602,160030299,01/03/2016,01/03/2016,00:00:00,01/03/2016,01:30:00,112,,,1097 HARWELL RD NW @BLUE FLAME,0640,2305,,1,Morn,Sun,3,LARCENY-FROM VEHICLE,Collier Heights,I,-84.491100000000003,33.785200000000003
2016,4376603,160030406,01/03/2016,01/03/2016,02:20:00,01/03/2016,02:24:00,404,,,1685 RALPH D ABERNATHY BLVD SW,0311,1212,,2,Morn,Sun,23,ROBBERY-PEDESTRIAN,,I,-84.442499999999995,33.748510000000003
2016,4376604,160030413,01/03/2016,01/03/2016,00:05:00,01/03/2016,02:30:00,601,,,798 PONCE DE LEON AVE NE,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.361149999999995,33.774140000000003
2016,4376605,160030483,01/03/2016,01/03/2016,12:00:00,01/03/2016,02:55:00,109,,,2555 DONALD LEE HOLLOWELL PKWY NW,0640,2305,,3,Day,Sun,18,LARCENY-FROM VEHICLE,Center Hill,J,-84.469989999999996,33.77561
2016,4376606,160030558,01/03/2016,01/02/2016,23:00:00,01/03/2016,03:40:00,501,,,1005 HOWELL MILL RD NW,0710,2404,,1,Morn,Sun,18,AUTO THEFT,Home Park,E,-84.411209999999997,33.782240000000002
2016,4376607,160030672,01/03/2016,01/02/2016,15:00:00,01/03/2016,05:00:00,203,,,1040 HUFF RD NW,0640,2305,,12,Eve,Sat,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.422070000000005,33.788679999999999
2016,4376608,160030683,01/03/2016,01/03/2016,03:46:00,01/03/2016,04:46:00,408,,,1722 CAMPBELLTON,0410,1314,,1,Morn,Sun,13,AGG ASSAULT,,R,-84.444109999999995,33.711069999999999
2016,4376609,160030773,01/03/2016,01/03/2016,03:00:00,01/03/2016,06:00:00,601,,10,765 SAINT CHARLES AVE NE,0640,2305,,1,Morn,Sun,13,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.362319999999997,33.775280000000002
2016,4376610,160030799,01/03/2016,01/02/2016,23:00:00,01/03/2016,07:20:00,604,,363,49 BOULEVARD SE,0640,2305,,1,Morn,Sun,13,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.371859999999998,33.752749999999999
2016,4376611,160030872,01/03/2016,01/02/2016,21:00:00,01/03/2016,08:00:00,211,,10A,311 PEACHTREE HILLS AVE,0720,2424,,1,Morn,Sun,18,AUTO THEFT,Peachtree Hills,B,-84.377600000000001,33.817450000000001
2016,4376612,160030876,01/03/2016,01/03/2016,07:58:00,01/03/2016,08:26:00,405,,,2456 MARTIN L KING JR DR SW,0710,2404,,1,Day,Sun,23,AUTO THEFT,Harland Terrace,I,-84.467889999999997,33.751660000000001
2016,4376613,160030889,01/21/2016,01/02/2016,21:00:00,01/03/2016,08:30:00,509,,,226 COURTLAND ST,0710,2404,,1,Morn,Sun,18,AUTO THEFT,Downtown,M,-84.384289999999993,33.760509999999996
2016,4376614,160030917,01/03/2016,01/03/2016,08:45:00,01/03/2016,08:50:00,306,,,1974 SYLVAN RD SW,0630,2303,,1,Day,Sun,7,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.418030000000002,33.70008
2016,4376615,160030939,01/03/2016,01/03/2016,09:00:00,01/03/2016,09:05:00,303,,,770 COOPER ST SW,0430,1315,,1,Day,Sun,20,AGG ASSAULT,Mechanicsville,V,-84.396900000000002,33.73386
2016,4376616,160030962,01/03/2016,01/02/2016,11:00:00,01/03/2016,22:00:00,601,,14,1180 BRIARCLIFF CT NE,0511,2202,,1,Unk,Sun,26,BURGLARY-RESIDENCE,Virginia Highland,F,-84.34939,33.778100000000002
2016,4376617,160030967,01/03/2016,01/03/2016,03:00:00,01/03/2016,09:32:00,307,,,1677 RICHMOND AVE SE,0640,2305,,2,Morn,Sun,13,LARCENY-FROM VEHICLE,Lakewood Heights,Y,-84.378929999999997,33.708710000000004
2016,4376619,160031130,01/03/2016,01/02/2016,17:00:00,01/03/2016,11:00:00,109,,,675 GARY RD NW,0710,2404,,1,Unk,Sun,18,AUTO THEFT,Center Hill,J,-84.460809999999995,33.773429999999998
2016,4376620,160031175,01/03/2016,01/03/2016,11:20:00,01/03/2016,11:30:00,102,,,835 MARTIN L KING JR DR NW,0630,2303,,1,Day,Sun,12,LARCENY-NON VEHICLE,Vine City,L,-84.414569999999998,33.755040000000001
2016,4376621,160031251,01/03/2016,01/03/2016,06:30:00,01/03/2016,12:30:00,403,,,1135 AVON AVE SW,0710,2404,,1,Day,Sun,20,AUTO THEFT,Oakland City,S,-84.425110000000004,33.722529999999999
2016,4376622,160031275,01/03/2016,01/03/2016,00:01:00,01/03/2016,12:15:00,111,,,121 LINKWOOD RD NW,0710,2404,,1,Morn,Sun,20,AUTO THEFT,Westhaven,I,-84.482519999999994,33.758490000000002
2016,4376623,160031304,01/03/2016,01/03/2016,11:17:00,01/03/2016,12:46:00,307,,,1766 LAKEWOOD AVE SE,0640,2305,,2,Day,Sun,18,LARCENY-FROM VEHICLE,Lakewood Heights,Y,-84.380089999999996,33.70581
2016,4376626,160031390,01/03/2016,01/03/2016,13:22:00,01/03/2016,13:30:00,303,,,322 GLENN ST SW,0640,2305,,1,Day,Sun,12,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.39846,33.737969999999997
2016,4376627,160031403,01/03/2016,01/03/2016,13:43:00,01/03/2016,13:43:00,607,,,980 CONFEDERATE CT SE,0410,1314,30,1,Day,Sun,13,AGG ASSAULT,Ormewood Park,W,-84.3613,33.729529999999997
2016,4376628,160031408,01/03/2016,01/02/2016,15:00:00,01/03/2016,13:46:00,104,,,74 MORRIS BROWN DR SW,0511,2202,,1,Unk,Sun,20,BURGLARY-RESIDENCE,Just Us,T,-84.423850000000002,33.752809999999997
2016,4376629,160031427,01/03/2016,01/02/2016,20:30:00,01/03/2016,06:00:00,105,,,1335 ANDREWS ST NW,0670,2308,,1,Morn,Sun,20,LARCENY-NON VEHICLE,Hunter Hills,K,-84.431330000000003,33.76108
2016,4376630,160031450,01/03/2016,01/01/2016,19:00:00,01/03/2016,06:30:00,410,,,1994 BENT CREEK WAY SW,0640,2305,,1,Unk,Unk,26,LARCENY-FROM VEHICLE,Campbellton Road,R,-84.465739999999997,33.700499999999998
2016,4376632,160031509,01/03/2016,01/03/2016,14:46:00,01/03/2016,15:06:00,412,,12206,1371 KIMBERLY WAY SW,0430,1315,,1,Day,Sun,26,AGG ASSAULT,Ashley Courts,P,-84.523150000000001,33.717709999999997
2016,4376633,160031515,01/03/2016,01/03/2016,03:35:00,01/03/2016,03:45:00,602,,207,790 NORTH AVE NE,0640,2305,,1,Morn,Sun,18,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.361469999999997,33.77122
2016,4376634,160031545,01/03/2016,01/02/2016,22:00:00,01/03/2016,15:00:00,107,APT,C10,390 W LAKE AVE NW,0650,2304,,1,Unk,Sun,18,LARCENY-FROM VEHICLE,Grove Park,J,-84.441090000000003,33.765610000000002
2016,4376635,160031678,01/03/2016,01/03/2016,15:00:00,01/03/2016,16:00:00,111,,447,3086 MIDDLETON RD NW,0440,1399,10,1,Eve,Sun,26,AGG ASSAULT,,I,-84.489859999999993,33.752600000000001
2016,4376636,160031745,01/03/2016,01/03/2016,12:45:00,01/03/2016,16:30:00,102,,,97 ELECTRIC AVE,0710,2404,,1,Day,Sun,13,AUTO THEFT,Vine City,L,-84.404319999999998,33.756880000000002
2016,4376637,160031754,01/03/2016,01/03/2016,16:30:00,01/03/2016,16:35:00,610,,,1932 HOSEA L WILLIAMS DR NE,0630,2303,,1,Eve,Sun,23,LARCENY-NON VEHICLE,Kirkwood,O,-84.323970000000003,33.752920000000003
2016,4376638,160031760,01/03/2016,01/03/2016,16:15:00,01/03/2016,16:44:00,403,,,1241 EPWORTH ST SW,0345,1209,,1,Eve,Sun,20,ROBBERY-RESIDENCE,Venetian Hills,S,-84.431110000000004,33.721130000000002
2016,4376639,160031783,01/03/2016,01/03/2016,16:30:00,01/03/2016,16:50:00,208,,,3312 PIEDMONT RD NE,0640,2305,,3,Eve,Sun,99,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.372579999999999,33.844769999999997
2016,4376640,160031820,01/03/2016,01/03/2016,17:07:00,01/03/2016,17:07:00,107,,1425,1425 JOSEPH E BOONE BLVD NW,0710,2404,,1,Eve,Sun,20,AUTO THEFT,Grove Park,J,-84.434610000000006,33.763640000000002
2016,4376641,160031833,01/03/2016,01/03/2016,17:04:00,01/03/2016,17:14:00,607,,,1111 MORELAND AVE SE,0710,2404,,1,Eve,Sun,23,AUTO THEFT,Ormewood Park,W,-84.349710000000002,33.724499999999999
2016,4376642,160031856,01/03/2016,01/01/2016,01:00:00,01/01/2016,11:00:00,512,,,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,0640,2305,,1,Morn,Fri,,LARCENY-FROM VEHICLE,Downtown,M,-84.396360000000001,33.748519999999999
2016,4376643,160031859,01/03/2016,01/03/2016,17:10:00,01/03/2016,17:20:00,204,,,1801 HOWELL MILL RD NW,0630,2303,,1,Eve,Sun,12,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999
2016,4376644,160031881,01/03/2016,01/03/2016,17:29:00,01/03/2016,17:48:00,503,,,970 SPRING ST NW,0630,2303,,1,Eve,Sun,23,LARCENY-NON VEHICLE,Midtown,E,-84.38946,33.781230000000001
2016,4376645,160031943,01/03/2016,01/03/2016,17:50:00,01/03/2016,17:53:00,207,,4404,4404 PEACHTREE PARK DR NE,0521,2204,,1,Eve,Sun,26,BURGLARY-RESIDENCE,,E,-84.389769999999999,33.813690000000001
2016,4376646,160031960,01/03/2016,01/03/2016,17:00:00,01/03/2016,17:57:00,207,,,1874 PEACHTREE RD NW,0640,2305,,1,Eve,Sun,19,LARCENY-FROM VEHICLE,Ardmore,E,-84.394400000000005,33.806240000000003
2016,4376647,160032096,01/03/2016,01/03/2016,10:07:00,01/03/2016,11:40:00,512,,,150 FORSYTH ST,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,Downtown,M,-84.395049999999998,33.75029
2016,4376648,160032132,01/03/2016,01/03/2016,17:55:00,01/03/2016,18:25:00,507,,,300 MARIETTA ST NW,0670,2308,,1,Eve,Sun,13,LARCENY-NON VEHICLE,Downtown,M,-84.396209999999996,33.761409999999998
2016,4376649,160032144,01/03/2016,01/03/2016,18:30:00,01/03/2016,19:00:00,306,,,1919 METROPOLITAN PKWY SW,0710,2404,,1,Eve,Sun,12,AUTO THEFT,Sylvan Hills,X,-84.410169999999994,33.702779999999997
2016,4376650,160032161,01/03/2016,01/03/2016,19:07:00,01/03/2016,19:10:00,109,,,2475 BELLVIEW AVE NW,0511,2202,,1,Eve,Sun,20,BURGLARY-RESIDENCE,Center Hill,J,-84.468630000000005,33.77702
2016,4376651,160032182,01/03/2016,01/03/2016,16:00:00,01/03/2016,19:14:00,308,,,900 NEW TOWN CIR SE,0690,2399,,1,Eve,Sun,,LARCENY-NON VEHICLE,Benteen Park,W,-84.360079999999996,33.709769999999999
2016,4376653,160032351,01/03/2016,01/03/2016,20:35:00,01/03/2016,20:45:00,204,,,1801 HOWELL MILL RD NW,0630,2303,,1,Eve,Sun,12,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999
2016,4376654,160032356,01/03/2016,01/03/2016,20:05:00,01/03/2016,20:10:00,411,,,3032 STONE RD SW,0311,1204,,2,Eve,Sun,18,ROBBERY-PEDESTRIAN,Greenbriar,R,-84.496200000000002,33.673079999999999
2016,4376655,160032361,01/03/2016,01/03/2016,20:20:00,01/03/2016,20:29:00,503,,,952 PEACHTREE ST NE,0430,1315,,2,Eve,Sun,99,AGG ASSAULT,Midtown,E,-84.384219999999999,33.780529999999999
2016,4376656,160032371,01/03/2016,01/03/2016,20:33:00,01/03/2016,20:40:00,606,,,242 BOULEVARD SE,0311,1204,,2,Eve,Sun,18,ROBBERY-PEDESTRIAN,Cabbagetown,N,-84.367900000000006,33.747979999999998
2016,4376657,160032450,01/03/2016,01/03/2016,18:20:00,01/03/2016,20:00:00,208,,,3368 PEACHTREE RD NE,0640,2305,,1,Eve,Sun,21,LARCENY-FROM VEHICLE,North Buckhead,B,-84.368020000000001,33.84713
2016,4376658,160032538,01/03/2016,01/03/2016,21:52:00,01/03/2016,21:53:00,107,,,1646 WEST LAKE AVE,0690,2399,,1,Eve,Sun,20,LARCENY-NON VEHICLE,Grove Park,J,-84.441010000000006,33.768050000000002
2016,4376659,160032562,01/03/2016,01/03/2016,22:00:00,01/03/2016,22:14:00,213,,,1077 WOODLAND AVE NE,0315,1207,,4,Eve,Sun,26,ROBBERY-RESIDENCE,Lindridge/Martin Manor,F,-84.352580000000003,33.813760000000002
2016,4376660,160032588,01/03/2016,01/03/2016,22:30:00,01/03/2016,23:40:00,507,,,291 PETERS ST SW,0311,1204,,0,Morn,Sun,13,ROBBERY-PEDESTRIAN,Castleberry Hill,M,-84.402739999999994,33.746769999999998
2016,4376661,160032651,01/03/2016,01/03/2016,23:10:00,01/03/2016,23:20:00,213,,,1811 PIEDMONT AVE NE,0710,2404,,1,Morn,Sun,18,AUTO THEFT,Morningside/Lenox Park,F,-84.36712,33.804609999999997
2016,4376662,160032689,01/03/2016,01/03/2016,23:27:00,01/03/2016,23:37:00,103,,,642 NORTHSIDE DR NW,0640,2305,,1,Morn,Sun,,LARCENY-FROM VEHICLE,English Avenue,L,-84.40746,33.771970000000003
2016,4376663,160032706,01/03/2016,01/03/2016,23:30:00,01/03/2016,23:45:00,308,,170,460 THOMASVILLE BLVD SE,0710,2404,,1,Morn,Sun,26,AUTO THEFT,Thomasville Heights,Z,-84.359390000000005,33.706020000000002
2016,4376664,160040094,01/04/2016,01/04/2016,00:01:00,01/04/2016,00:01:00,207,LL,LL-7,20 STANDISH AVE NW,0311,1204,,1,Morn,Mon,99,ROBBERY-PEDESTRIAN,Brookwood,E,-84.394289999999998,33.799059999999997
2016,4376665,160040173,01/04/2016,01/04/2016,00:55:00,01/04/2016,00:58:00,610,,,1860 MEMORIAL DR SE,0710,2404,,1,Morn,Mon,23,AUTO THEFT,Kirkwood,O,-84.326650000000001,33.74774
2016,4376667,160040181,01/04/2016,01/04/2016,00:50:00,01/04/2016,01:05:00,405,,,639 LILLA DR SW,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,Florida Heights,I,-84.46481,33.747610000000002
2016,4376668,160040273,01/04/2016,01/04/2016,01:51:00,01/04/2016,01:51:00,508,,,330 SPRING ST NW,0640,2305,,1,Morn,Mon,11,LARCENY-FROM VEHICLE,Downtown,M,-84.389099999999999,33.763570000000001
2016,4376669,160040609,01/04/2016,01/04/2016,05:00:00,01/04/2016,05:20:00,211,,3110,740 SIDNEY MARCUS BLVD NE,0430,1315,,1,Morn,Mon,20,AGG ASSAULT,Lindbergh/Morosgo,B,-84.363349999999997,33.825980000000001
2016,4376670,160040660,01/04/2016,01/04/2016,06:02:00,01/04/2016,06:02:00,110,APT,J-1,1033 HOLLYWOOD RD NW,0650,2304,,1,Morn,Mon,99,LARCENY-FROM VEHICLE,Almond Park,G,-84.458820000000003,33.783079999999998
2016,4376671,160040695,01/04/2016,01/04/2016,06:38:00,01/04/2016,06:38:00,405,,,340 WILLIS MILL RD SW,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,Florida Heights,I,-84.466340000000002,33.746429999999997
2016,4376672,160040701,01/04/2016,01/03/2016,20:00:00,01/04/2016,06:30:00,412,,12404,1371 KIMBERLY WAY SW,0640,2305,,1,Morn,Mon,26,LARCENY-FROM VEHICLE,Ashley Courts,P,-84.523150000000001,33.717709999999997
2016,4376673,160040704,01/04/2016,01/04/2016,03:24:00,01/04/2016,03:30:00,407,,,3500 MARTIN L KING JR DR SW,0512,2203,,1,Morn,Mon,24,BURGLARY-NONRES,Adamsville,H,-84.50282,33.757350000000002
2016,4376674,160040839,01/04/2016,01/03/2016,19:00:00,01/04/2016,08:00:00,203,,4417,1040 HUFF RD NW,0640,2305,,1,Morn,Mon,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.421250000000001,33.789490000000001
2016,4376675,160040862,01/04/2016,01/02/2016,12:00:00,01/03/2016,09:00:00,207,,,2025 PEACHTREE RD NE @DARLINGTON APARTMEN,0640,2305,,1,Unk,Sat,18,LARCENY-FROM VEHICLE,,E,-84.391440000000003,33.809649999999998
2016,4376677,160040872,01/04/2016,01/04/2016,08:00:00,01/04/2016,08:30:00,611,,,275 E LAKE BLVD NE,0710,2404,,1,Day,Mon,18,AUTO THEFT,The Villages at East Lake,O,-84.31429,33.745330000000003
2016,4376678,160040881,01/04/2016,01/03/2016,21:00:00,01/04/2016,08:00:00,210,,2,2680 PINE TREE RD NE,0640,2305,,1,Morn,Mon,18,LARCENY-FROM VEHICLE,Pine Hills,B,-84.358260000000001,33.825780000000002
2016,4376679,160040889,01/04/2016,01/03/2016,20:00:00,01/04/2016,08:30:00,302,,,1110 MCDANIEL ST SW,0511,2202,,1,Morn,Mon,20,BURGLARY-RESIDENCE,Pittsburgh,V,-84.401449999999997,33.724609999999998
2016,4376680,160040900,01/04/2016,01/03/2016,22:30:00,01/04/2016,08:30:00,305,,3636,174 MOURY AVE SW,0640,2305,,1,Morn,Mon,26,LARCENY-FROM VEHICLE,The Villages at Carver,Y,-84.390590000000003,33.713279999999997
2016,4376681,160040916,01/04/2016,01/04/2016,07:50:00,01/04/2016,08:00:00,607,,,1123 VICKERS ST SE,0640,2305,,1,Day,Mon,20,LARCENY-FROM VEHICLE,Woodland Hills,W,-84.352369999999993,33.721649999999997
2016,4376683,160040971,01/04/2016,01/04/2016,09:05:00,01/04/2016,09:12:00,101,,,844 MARTIN L KING JR DR SW,0410,1314,,1,Day,Mon,23,AGG ASSAULT,Atlanta University Center,T,-84.415549999999996,33.75461
2016,4376684,160040985,01/04/2016,01/03/2016,23:00:00,01/04/2016,06:00:00,305,,D,571 BURROUGHS ST SE,0710,2404,,1,Morn,Mon,26,AUTO THEFT,Chosewood Park,Y,-84.368960000000001,33.718200000000003
2016,4376685,160040999,01/04/2016,01/03/2016,22:00:00,01/04/2016,09:00:00,410,,,2036 BENTCREEK WAY,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,Campbellton Road,R,-84.466499999999996,33.701219999999999
2016,4376686,160041024,01/04/2016,01/03/2016,20:00:00,01/04/2016,09:30:00,405,,,2417 ROSE MILL CT SW,0640,2305,,1,Morn,Mon,20,LARCENY-FROM VEHICLE,Florida Heights,I,-84.469459999999998,33.746519999999997
